entity_name,role,surface,rally_bucket,n_points,rally_advantage,avg_actual,avg_expected
Robin Soderling,Returner,Hard,0-3,616,-0.029313465667232745,0.2922077922077922,0.32152125787502495
Robin Soderling,Returner,Hard,10+,117,-0.02114567025971415,0.47863247863247865,0.4997781488921928
Robin Soderling,Returner,Hard,4-6,269,0.02534337209029288,0.4646840148698885,0.43934064277959556
Robin Soderling,Returner,Hard,7-9,111,0.0242590144079724,0.5045045045045045,0.4802454900965321
Robin Vik,Returner,Hard,0-3,27,0.013647305912920795,0.25925925925925924,0.24561195334633848
Robin Vik,Returner,Hard,10+,3,0.6129434229514109,1.0,0.38705657704858903
Robin Vik,Returner,Hard,4-6,13,-0.04271807069565536,0.3076923076923077,0.3504103783879631
Robin Vik,Returner,Hard,7-9,3,0.28846455433809054,0.6666666666666666,0.37820211232857615
Rod Frawley,Returner,Grass,0-3,88,-0.019750007711604543,0.3068181818181818,0.32656818952978633
Rod Frawley,Returner,Grass,4-6,9,0.08034464725593754,0.5555555555555556,0.47521090829961804
Rod Frawley,Returner,Grass,7-9,2,-0.04126376940052978,0.5,0.5412637694005298
Rod Laver,Returner,Clay,0-3,25,0.07012118369676296,0.44,0.36987881630323705
Rod Laver,Returner,Clay,10+,7,-0.3855372693045997,0.14285714285714285,0.5283944121617425
Rod Laver,Returner,Clay,4-6,12,0.13219683831524462,0.5833333333333334,0.4511364950180887
Rod Laver,Returner,Clay,7-9,10,-0.2572379352382275,0.2,0.45723793523822753
Rod Laver,Returner,Grass,0-3,384,0.07848109318289609,0.4244791666666667,0.3459980734837706
Rod Laver,Returner,Grass,4-6,60,0.014732728533057153,0.4666666666666667,0.4519339381336095
Rod Laver,Returner,Grass,7-9,9,0.27696423412392757,0.7777777777777778,0.5008135436538502
Rodrigo Pacheco Mendez,Returner,Hard,0-3,65,0.023934621717714297,0.35384615384615387,0.32991153212843954
Rodrigo Pacheco Mendez,Returner,Hard,10+,19,-0.08956362302331679,0.42105263157894735,0.5106162546022642
Rodrigo Pacheco Mendez,Returner,Hard,4-6,11,0.1880267515097997,0.6363636363636364,0.44833688485383666
Rodrigo Pacheco Mendez,Returner,Hard,7-9,16,0.1883933286667652,0.6875,0.49910667133323483
Roger Federer,Returner,Clay,0-3,5381,0.0019356767169325792,0.33469615313138823,0.33276047641445566
Roger Federer,Returner,Clay,10+,1136,0.001756028406386182,0.49383802816901406,0.49208199976262795
Roger Federer,Returner,Clay,4-6,3009,0.022412903440057242,0.46560319042871384,0.44319028698865665
Roger Federer,Returner,Clay,7-9,1246,0.024160870619761254,0.5104333868378812,0.4862725162181199
Roger Federer,Returner,Grass,0-3,6383,0.014925716665994137,0.3365188782704058,0.32159316160441165
Roger Federer,Returner,Grass,10+,572,0.01608883442815103,0.513986013986014,0.497897179557863
Roger Federer,Returner,Grass,4-6,2396,0.03563667856284507,0.47871452420701166,0.4430778456441666
Roger Federer,Returner,Grass,7-9,843,0.053269429556670245,0.538552787663108,0.4852833581064377
Roger Federer,Returner,Hard,0-3,18943,0.01364727963676836,0.34107585915641664,0.32742857951964827
Roger Federer,Returner,Hard,10+,3112,0.03039105838451351,0.5276349614395887,0.49724390305507515
Roger Federer,Returner,Hard,4-6,9086,0.042421472060185206,0.486022452124147,0.44360098006396187
Roger Federer,Returner,Hard,7-9,3834,0.03590127950762604,0.5226917057902973,0.48679042628267133
Rogerio Dutra Silva,Returner,Clay,0-3,13,0.2788768842764956,0.6923076923076923,0.41343080803119664
Rogerio Dutra Silva,Returner,Clay,10+,2,0.34953718233970876,1.0,0.6504628176602912
Rogerio Dutra Silva,Returner,Clay,4-6,18,0.18793435880807888,0.7222222222222222,0.5342878634141434
Rogerio Dutra Silva,Returner,Clay,7-9,2,-0.0777796899820834,0.5,0.5777796899820834
Roman Andres Burruchaga,Returner,Clay,0-3,44,0.018246678058714424,0.38636363636363635,0.36811695830492197
Roman Andres Burruchaga,Returner,Clay,10+,4,0.480962703654788,1.0,0.519037296345212
Roman Andres Burruchaga,Returner,Clay,4-6,20,0.07052305589030847,0.55,0.4794769441096915
Roman Andres Burruchaga,Returner,Clay,7-9,7,-0.1279604506829549,0.42857142857142855,0.5565318792543834
Roman Safiullin,Returner,Clay,0-3,58,-0.10929450672324877,0.22413793103448276,0.3334324377577315
Roman Safiullin,Returner,Clay,10+,10,-0.19779818419671313,0.3,0.4977981841967131
Roman Safiullin,Returner,Clay,4-6,21,-0.029242137584780278,0.42857142857142855,0.4578135661562089
Roman Safiullin,Returner,Clay,7-9,8,-0.1090600889040728,0.375,0.4840600889040728
Roman Safiullin,Returner,Grass,0-3,112,-0.07005754858404244,0.25,0.32005754858404245
Roman Safiullin,Returner,Grass,10+,32,-0.09309736047577236,0.40625,0.49934736047577233
Roman Safiullin,Returner,Grass,4-6,65,-0.06743538337998731,0.36923076923076925,0.4366661526107566
Roman Safiullin,Returner,Grass,7-9,34,0.10826375145247148,0.5882352941176471,0.4799715426651755
Roman Safiullin,Returner,Hard,0-3,475,-0.032251500528381986,0.2926315789473684,0.3248830794757504
Roman Safiullin,Returner,Hard,10+,74,-0.084116025756613,0.4189189189189189,0.503034944675532
Roman Safiullin,Returner,Hard,4-6,193,0.04405328227313739,0.48186528497409326,0.4378120027009559
Roman Safiullin,Returner,Hard,7-9,100,0.011678951270056182,0.48,0.4683210487299438
Ronit Karki,Returner,Grass,0-3,28,0.03340622522250442,0.2857142857142857,0.2523080604917813
Ronit Karki,Returner,Grass,10+,4,-0.40415050657728696,0.0,0.40415050657728696
Ronit Karki,Returner,Grass,4-6,9,0.21513215391144921,0.5555555555555556,0.34042340164410634
Ronit Karki,Returner,Grass,7-9,5,-0.18263777616937663,0.2,0.3826377761693766
Roscoe Tanner,Returner,Grass,0-3,49,0.1401415138732912,0.46938775510204084,0.3292462412287496
Roscoe Tanner,Returner,Grass,10+,1,-0.5680870104647221,0.0,0.5680870104647221
Roscoe Tanner,Returner,Grass,4-6,25,0.0713457307693314,0.52,0.44865426923066865
Roscoe Tanner,Returner,Grass,7-9,4,-0.5259345197691414,0.0,0.5259345197691414
Roy Smith,Returner,Hard,0-3,50,-0.14814581695681434,0.16,0.3081458169568143
Roy Smith,Returner,Hard,10+,8,-0.32683749458332056,0.125,0.45183749458332056
Roy Smith,Returner,Hard,4-6,19,-0.27747265736879995,0.15789473684210525,0.4353673942109052
Roy Smith,Returner,Hard,7-9,4,0.024730842196417413,0.5,0.4752691578035826
Ruben Bemelmans,Returner,Grass,0-3,42,-0.07027873219164742,0.19047619047619047,0.2607549226678379
Ruben Bemelmans,Returner,Grass,10+,2,0.09584949342271304,0.5,0.40415050657728696
Ruben Bemelmans,Returner,Grass,4-6,15,-0.09792183797547069,0.26666666666666666,0.3645885046421373
Ruben Bemelmans,Returner,Grass,7-9,4,-0.08250580998454748,0.25,0.3325058099845475
Ruben Bemelmans,Returner,Hard,0-3,42,0.009226565365871789,0.2857142857142857,0.2764877203484139
Ruben Bemelmans,Returner,Hard,10+,8,-0.16358810829350995,0.25,0.41358810829350995
Ruben Bemelmans,Returner,Hard,4-6,24,-0.015284167095689005,0.375,0.39028416709568897
Ruben Bemelmans,Returner,Hard,7-9,3,0.26745663779596224,0.6666666666666666,0.3992100288707044
Ruben Gonzales,Returner,Hard,0-3,16,-0.1773439687402025,0.125,0.30234396874020253
Ruben Gonzales,Returner,Hard,10+,1,-0.5501374221401569,0.0,0.5501374221401569
Ruben Gonzales,Returner,Hard,4-6,8,-0.2653203241239466,0.125,0.3903203241239466
Ruben Gonzales,Returner,Hard,7-9,4,0.05744748452081366,0.5,0.44255251547918634
Ruben Ramirez Hidalgo,Returner,Clay,0-3,42,0.04559360457328614,0.35714285714285715,0.311549252569571
Ruben Ramirez Hidalgo,Returner,Clay,10+,11,0.018651226726705324,0.5454545454545454,0.5268033187278401
Ruben Ramirez Hidalgo,Returner,Clay,4-6,29,-0.06049749195361421,0.3793103448275862,0.4398078367812004
Ruben Ramirez Hidalgo,Returner,Clay,7-9,4,-0.23764020509847777,0.25,0.4876402050984778
Ruben Ramirez Hidalgo,Returner,Hard,0-3,18,-0.12665043473810164,0.2222222222222222,0.3488726569603238
Ruben Ramirez Hidalgo,Returner,Hard,10+,15,-0.07530614664190635,0.4666666666666667,0.541972813308573
Ruben Ramirez Hidalgo,Returner,Hard,4-6,13,-0.26967740992616984,0.23076923076923078,0.5004466406954007
Ruben Ramirez Hidalgo,Returner,Hard,7-9,5,0.11108999724318087,0.6,0.4889100027568191
Rudolf Molleker,Returner,Clay,0-3,47,-0.10921649362849875,0.2127659574468085,0.32198245107530726
Rudolf Molleker,Returner,Clay,10+,3,-0.1370736272324482,0.3333333333333333,0.4704069605657815
Rudolf Molleker,Returner,Clay,4-6,20,0.023113537804857438,0.45,0.42688646219514254
Rudolf Molleker,Returner,Clay,7-9,6,0.017076949988152235,0.5,0.48292305001184777
Rudolf Molleker,Returner,Grass,0-3,39,-0.04117554278491301,0.28205128205128205,0.3232268248361951
Rudolf Molleker,Returner,Grass,10+,6,-0.2126044748012851,0.3333333333333333,0.5459378081346185
Rudolf Molleker,Returner,Grass,4-6,4,0.03310440598764333,0.5,0.4668955940123567
Rudolf Molleker,Returner,Grass,7-9,3,0.13017770735761505,0.6666666666666666,0.5364889593090516
Rudy Coco,Returner,Hard,0-3,28,-0.0036914323338828442,0.25,0.25369143233388286
Rudy Coco,Returner,Hard,10+,7,-0.010267955897849219,0.42857142857142855,0.4388393844692778
Rudy Coco,Returner,Hard,4-6,8,0.00540778973040483,0.375,0.36959221026959516
Rudy Coco,Returner,Hard,7-9,7,0.03544811504360146,0.42857142857142855,0.3931233135278271
Ryan Harrison,Returner,Clay,0-3,28,-0.17380830623201424,0.17857142857142858,0.3523797348034428
Ryan Harrison,Returner,Clay,10+,2,0.05765434539595682,0.5,0.4423456546040432
Ryan Harrison,Returner,Clay,4-6,6,-0.10679404353587447,0.3333333333333333,0.4401273768692078
Ryan Harrison,Returner,Clay,7-9,2,-0.06417210341854596,0.5,0.564172103418546
Ryan Harrison,Returner,Hard,0-3,82,0.03484951922960849,0.36585365853658536,0.33100413930697686
Ryan Harrison,Returner,Hard,10+,1,0.4341445459198182,1.0,0.5658554540801818
Ryan Harrison,Returner,Hard,4-6,26,0.04176312475252792,0.46153846153846156,0.4197753367859336
Ryan Harrison,Returner,Hard,7-9,2,-0.49090985801492976,0.0,0.49090985801492976
Ryan Seggerman,Returner,Hard,0-3,28,0.09014233040392057,0.42857142857142855,0.338429098167508
Ryan Seggerman,Returner,Hard,10+,3,0.18187069996885552,0.6666666666666666,0.48479596669781116
Ryan Seggerman,Returner,Hard,4-6,17,0.15447223734309326,0.5882352941176471,0.4337630567745538
Ryan Seggerman,Returner,Hard,7-9,8,-0.05671329392353819,0.375,0.4317132939235382
Saidalo Saidkarimov,Returner,Hard,0-3,18,-0.06681045085404204,0.2777777777777778,0.3445882286318198
Saidalo Saidkarimov,Returner,Hard,10+,7,0.19825892191128572,0.7142857142857143,0.5160267923744286
Saidalo Saidkarimov,Returner,Hard,4-6,10,-0.07363923876998273,0.4,0.4736392387699827
Saidalo Saidkarimov,Returner,Hard,7-9,1,-0.5629025587095458,0.0,0.5629025587095458
Salvatore Caruso,Returner,Clay,0-3,40,-0.09444199145256271,0.25,0.3444419914525627
Salvatore Caruso,Returner,Clay,10+,30,0.009929382940407062,0.5333333333333333,0.5234039503929263
Salvatore Caruso,Returner,Clay,4-6,28,-0.10645097813527678,0.35714285714285715,0.46359383527813386
Salvatore Caruso,Returner,Clay,7-9,15,0.06844772930314005,0.6,0.53155227069686
Salvatore Caruso,Returner,Hard,0-3,41,-0.03503971268818407,0.2926829268292683,0.32772263951745234
Salvatore Caruso,Returner,Hard,10+,12,-0.07285653921856494,0.4166666666666667,0.4895232058852316
Salvatore Caruso,Returner,Hard,4-6,17,0.06795296509806181,0.5294117647058824,0.46145879960782055
Salvatore Caruso,Returner,Hard,7-9,7,-0.0828284489460549,0.42857142857142855,0.5113998775174835
Sam Querrey,Returner,Grass,0-3,469,-0.026231609593706826,0.2878464818763326,0.3140780914700394
Sam Querrey,Returner,Grass,10+,35,-0.0437754972854488,0.42857142857142855,0.4723469258568774
Sam Querrey,Returner,Grass,4-6,201,0.013413943589211304,0.43781094527363185,0.4243970016844205
Sam Querrey,Returner,Grass,7-9,69,0.10608843862408177,0.5652173913043478,0.45912895268026604
Sam Querrey,Returner,Hard,0-3,393,0.0021925970193152986,0.3231552162849873,0.320962619265672
Sam Querrey,Returner,Hard,10+,35,0.04234045929901087,0.5428571428571428,0.500516683558132
Sam Querrey,Returner,Hard,4-6,152,-0.05833014871896922,0.375,0.43333014871896924
Sam Querrey,Returner,Hard,7-9,55,-0.09691018537762643,0.38181818181818183,0.4787283671958082
Samuel Groth,Returner,Grass,0-3,130,-0.15103900586025376,0.16153846153846155,0.31257746739871534
Samuel Groth,Returner,Grass,10+,2,-0.5459378081346185,0.0,0.5459378081346185
Samuel Groth,Returner,Grass,4-6,36,-0.06368285457673735,0.3888888888888889,0.4525717434656263
Samuel Groth,Returner,Grass,7-9,8,-0.3624585880306697,0.125,0.4874585880306697
Sanam Singh,Returner,Hard,0-3,26,-0.07444820875191219,0.19230769230769232,0.2667559010596045
Sanam Singh,Returner,Hard,4-6,4,-0.37906204356556417,0.0,0.37906204356556417
Sanam Singh,Returner,Hard,7-9,3,-0.10216486299936973,0.3333333333333333,0.4354981963327031
Sandro Ehrat,Returner,Clay,0-3,37,0.0714581416882474,0.43243243243243246,0.360974290744185
Sandro Ehrat,Returner,Clay,10+,10,-0.2797374099157836,0.2,0.4797374099157836
Sandro Ehrat,Returner,Clay,4-6,31,-0.034594604109066666,0.41935483870967744,0.4539494428187441
Sandro Ehrat,Returner,Clay,7-9,15,-0.029914152049660376,0.4666666666666667,0.4965808187163271
Sanjar Fayziev,Returner,Clay,0-3,36,-0.023409002786808488,0.3055555555555556,0.32896455834236404
Sanjar Fayziev,Returner,Clay,10+,6,-0.04087056658378333,0.5,0.5408705665837833
Sanjar Fayziev,Returner,Clay,4-6,10,-0.15985663320012036,0.3,0.4598566332001203
Sanjar Fayziev,Returner,Clay,7-9,6,-0.1982189373635266,0.3333333333333333,0.53155227069686
Santiago Giraldo,Returner,Clay,0-3,63,-0.04468121923851438,0.30158730158730157,0.346268520825816
Santiago Giraldo,Returner,Clay,10+,18,0.08479605801970866,0.6111111111111112,0.5263150530914024
Santiago Giraldo,Returner,Clay,4-6,30,0.015530171648577944,0.4666666666666667,0.4511364950180887
Santiago Giraldo,Returner,Clay,7-9,18,0.06043188067175071,0.5555555555555556,0.4951236748838049
Sargis Sargsian,Returner,Hard,0-3,27,0.03020408155908211,0.37037037037037035,0.34016628881128824
Sargis Sargsian,Returner,Hard,10+,4,0.5589271892494533,1.0,0.4410728107505467
Sargis Sargsian,Returner,Hard,4-6,15,0.027791278867057893,0.4666666666666667,0.4388753877996088
Sargis Sargsian,Returner,Hard,7-9,13,-0.08746383693461744,0.38461538461538464,0.47207922155000204
Sascha Gueymard Wayenburg,Returner,Clay,0-3,24,0.0333227293441334,0.375,0.3416772706558666
Sascha Gueymard Wayenburg,Returner,Clay,10+,6,-0.3459779960089037,0.16666666666666666,0.5126446626755704
Sascha Gueymard Wayenburg,Returner,Clay,4-6,9,0.028670922692918637,0.4444444444444444,0.4157735217515258
Sascha Gueymard Wayenburg,Returner,Clay,7-9,8,-0.25329723328213527,0.25,0.5032972332821353
Scott Draper,Returner,Hard,0-3,14,-0.18277991511525601,0.14285714285714285,0.32563705797239884
Scott Draper,Returner,Hard,10+,2,-0.006657544671443361,0.5,0.5066575446714434
Scott Draper,Returner,Hard,4-6,14,-0.09414819171759947,0.35714285714285715,0.45129104886045657
Scott Draper,Returner,Hard,7-9,2,0.5682867060764618,1.0,0.4317132939235382
Scott Griekspoor,Returner,Clay,0-3,35,0.08045243570207061,0.42857142857142855,0.348118992869358
Scott Griekspoor,Returner,Clay,10+,8,0.28652074789929416,0.75,0.46347925210070584
Scott Griekspoor,Returner,Clay,4-6,21,0.12041482707656533,0.5714285714285714,0.4510137443520061
Scott Griekspoor,Returner,Clay,7-9,7,-0.18947137697204727,0.2857142857142857,0.475185662686333
Scott Griekspoor,Returner,Hard,0-3,58,-0.08309370981253272,0.25862068965517243,0.34171439946770515
Scott Griekspoor,Returner,Hard,10+,12,-0.0004502074317610701,0.5,0.500450207431761
Scott Griekspoor,Returner,Hard,4-6,13,0.10218444509553247,0.5384615384615384,0.436277093366006
Scott Griekspoor,Returner,Hard,7-9,2,0.063566371684731,0.5,0.436433628315269
Scoville Jenkins,Returner,Hard,0-3,35,-0.13059107242266693,0.14285714285714285,0.2734482152798098
Scoville Jenkins,Returner,Hard,10+,1,-0.3653811265034077,0.0,0.3653811265034077
Scoville Jenkins,Returner,Hard,4-6,21,-0.1857670059160777,0.19047619047619047,0.3762431963922682
Scoville Jenkins,Returner,Hard,7-9,16,0.0024193507543837645,0.375,0.37258064924561624
Sebastian Baez,Returner,Clay,0-3,996,0.005333161115410915,0.3413654618473896,0.33603230073197865
Sebastian Baez,Returner,Clay,10+,231,-0.011488267956983073,0.49783549783549785,0.509323765792481
Sebastian Baez,Returner,Clay,4-6,656,0.06636237844181024,0.5228658536585366,0.45650347521672635
Sebastian Baez,Returner,Clay,7-9,334,0.06956797218464657,0.5688622754491018,0.49929430326445523
Sebastian Baez,Returner,Grass,0-3,12,0.12835956958692565,0.5,0.3716404304130743
Sebastian Baez,Returner,Grass,10+,2,-0.007212836764783348,0.5,0.5072128367647833
Sebastian Baez,Returner,Grass,4-6,17,0.09510139721925712,0.5294117647058824,0.43431036748662527
Sebastian Baez,Returner,Grass,7-9,4,0.0021366893905429007,0.5,0.4978633106094571
Sebastian Baez,Returner,Hard,0-3,378,-0.020471160538352302,0.3148148148148148,0.3352859753531671
Sebastian Baez,Returner,Hard,10+,122,0.060115800352828486,0.5573770491803278,0.4972612488274994
Sebastian Baez,Returner,Hard,4-6,200,0.016919489680476216,0.46,0.44308051031952383
Sebastian Baez,Returner,Hard,7-9,103,-0.049926451022394,0.4368932038834951,0.48681965490588913
Sebastian Fanselow,Returner,Hard,0-3,28,0.26871375897534916,0.6071428571428571,0.338429098167508
Sebastian Fanselow,Returner,Hard,10+,2,-0.07224227859234,0.5,0.57224227859234
Sebastian Fanselow,Returner,Hard,4-6,8,0.1481016502015447,0.625,0.4768983497984553
Sebastian Fanselow,Returner,Hard,7-9,6,0.0026920736834580294,0.5,0.497307926316542
Sebastian Korda,Returner,Clay,0-3,289,-0.09166690402027834,0.2422145328719723,0.33388143689225064
Sebastian Korda,Returner,Clay,10+,32,-0.15813547264992298,0.34375,0.501885472649923
Sebastian Korda,Returner,Clay,4-6,128,0.0067550713626693005,0.46875,0.4619949286373307
Sebastian Korda,Returner,Clay,7-9,56,-0.11089719272092698,0.375,0.48589719272092696
Sebastian Korda,Returner,Grass,0-3,366,0.03071235856514166,0.35792349726775957,0.32721113870261787
Sebastian Korda,Returner,Grass,10+,49,0.01236302599623146,0.5102040816326531,0.49784105563642156
Sebastian Korda,Returner,Grass,4-6,144,-0.010694167904975368,0.4305555555555556,0.44124972346053093
Sebastian Korda,Returner,Grass,7-9,51,0.1393729032053313,0.6274509803921569,0.48807807718682555
Sebastian Korda,Returner,Hard,0-3,1260,-0.019515100336357488,0.3055555555555556,0.32507065589191303
Sebastian Korda,Returner,Hard,10+,239,0.017464693683770766,0.5104602510460251,0.4929955573622543
Sebastian Korda,Returner,Hard,4-6,574,0.025072178086819503,0.4721254355400697,0.44705325745325014
Sebastian Korda,Returner,Hard,7-9,255,-0.0075713565142107985,0.47843137254901963,0.4860027290632304
Sebastian Ofner,Returner,Clay,0-3,235,-0.07505879677610294,0.24680851063829787,0.32186730741440084
Sebastian Ofner,Returner,Clay,10+,28,0.027333982605845474,0.5357142857142857,0.5083803031084402
Sebastian Ofner,Returner,Clay,4-6,106,0.0814640293855227,0.5283018867924528,0.4468378574069301
Sebastian Ofner,Returner,Clay,7-9,48,-0.0312611026854931,0.4791666666666667,0.5104277693521598
Sebastian Ofner,Returner,Hard,0-3,66,0.0012506331566702082,0.3181818181818182,0.316931185025148
Sebastian Ofner,Returner,Hard,10+,15,-0.17888964077346298,0.3333333333333333,0.5122229741067963
Sebastian Ofner,Returner,Hard,4-6,27,0.08728349714782001,0.5185185185185185,0.4312350213706985
Sebastian Ofner,Returner,Hard,7-9,11,0.11184358070668889,0.6363636363636364,0.5245200556569475
